"id";"Name";"SkillLevel";"Effect";"Available";"Unlocked"
941;"Hidden Emotion";5;"[""Increase damage dealt to enemies targeting the user by 100%""]";0;0
942;"Secret Desire";1;"[""Increases damage dealt by 100% when HP is 30% or less""]";0;0
943;"Secret Desire";2;"[""Increases damage dealt by 110% when HP is 30% or less""]";0;0
944;"Secret Desire";3;"[""Increases damage dealt by 120% when HP is 30% or less""]";0;0
945;"Secret Desire";4;"[""Increases damage dealt by 130% when HP is 30% or less""]";0;0
946;"Secret Desire";5;"[""Increases damage dealt by 150% when HP is 30% or less""]";0;0
947;"Calamity";1;"[""Slightly raises aggro every second and increases all attack aggro by 10%""]";0;0
948;"Calamity";2;"[""Slightly raises aggro every second and increases all attack aggro by 15%""]";0;0
949;"Calamity";3;"[""Slightly raises aggro every second and increases all attack aggro by 20%""]";0;0
950;"Calamity";4;"[""Slightly raises aggro every second and increases all attack aggro by 25%""]";0;0
951;"Calamity";5;"[""Slightly raises aggro every second and increases all attack aggro by 30%""]";0;0
952;"Fortune";1;"[""Absorbs 10% of critical damage dealt as HP""]";0;0
953;"Fortune";2;"[""Absorbs 15% of critical damage dealt as HP""]";0;0
954;"Fortune";3;"[""Absorbs 20% of critical damage dealt as HP""]";0;0
955;"Fortune";4;"[""Absorbs 25% of critical damage dealt as HP""]";0;0
956;"Fortune";5;"[""Absorbs 30% of critical damage dealt as HP""]";0;0
957;"Stability";1;"[""Increases damage dealt from the front by 10%""]";0;0
958;"Stability";2;"[""Increases damage dealt from the front by 20%""]";0;0
959;"Stability";3;"[""Increases damage dealt from the front by 30%""]";0;0
960;"Stability";4;"[""Increases damage dealt from the front by 40%""]";0;0
961;"Stability";5;"[""Increases damage dealt from the front by 50%""]";0;0
962;"Nopon Wisdom";1;"[""Knowledge related to Nopon. Decode writing, speak Nopon, etc.""]";0;0
963;"Nopon Wisdom";2;"[""Knowledge related to Nopon. Decode writing, speak Nopon, etc.""]";0;0
964;"Nopon Wisdom";3;"[""Knowledge related to Nopon. Decode writing, speak Nopon, etc.""]";0;0
965;"Agronomy";1;"[""Knowledge related to vegetables""]";0;0
966;"Agronomy";2;"[""Knowledge related to vegetables""]";0;0
967;"Agronomy";3;"[""Knowledge related to vegetables""]";0;0
968;"One Lucky Gal";1;"[""Chase luck, but find only misfortune. Curse exclusive to Kasandra""]";0;0
969;"One Lucky Gal";2;"[""Chase luck, but find only misfortune. Curse exclusive to Kasandra""]";0;0
970;"One Lucky Gal";3;"[""Chase luck, but find only misfortune. Curse exclusive to Kasandra""]";0;0
971;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
972;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
973;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart"", ""Affinity bond will be easier to sustain""]";0;0
974;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
975;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart""]";0;0
976;"Foam Blast";1;"[""Reduces 20% of aggro toward user upon landing a hit.""]";0;0
977;"Foam Blast";2;"[""Reduces 25% of aggro toward user upon landing a hit.""]";0;0
978;"Foam Blast";3;"[""Reduces 30% of aggro toward user upon landing a hit.""]";0;0
979;"Foam Blast";4;"[""Reduces 35% of aggro toward user upon landing a hit.""]";0;0
980;"Foam Blast";5;"[""Reduces 40% of aggro toward user upon landing a hit.""]";0;0
981;"Geyser Spring";1;"[""Adds a 60% chance of dealing a guard-annulling attack.""]";0;0
982;"Geyser Spring";2;"[""Adds a 70% chance of dealing a guard-annulling attack.""]";0;0
983;"Geyser Spring";3;"[""Adds a 80% chance of dealing a guard-annulling attack.""]";0;0
984;"Geyser Spring";4;"[""Adds a 90% chance of dealing a guard-annulling attack.""]";0;0
985;"Geyser Spring";5;"[""Adds a 100% chance of dealing a guard-annulling attack.""]";0;0
986;"Fierce Deluge";1;"[""Increases damage dealt from the side by 100%""]";0;0
987;"Fierce Deluge";2;"[""Increases damage dealt from the side by 110%""]";0;0
988;"Fierce Deluge";3;"[""Increases damage dealt from the side by 120%""]";0;0
989;"Fierce Deluge";4;"[""Increases damage dealt from the side by 130%""]";0;0
990;"Fierce Deluge";5;"[""Increases damage dealt from the side by 150%""]";0;0
991;"The Awakened (Power)";1;"[""Increases damage dealt by 60% when Affinity is at max""]";0;0
992;"The Awakened (Power)";2;"[""Increases damage dealt by 70% when Affinity is at max""]";0;0
993;"The Awakened (Power)";3;"[""Increases damage dealt by 80% when Affinity is at max""]";0;0
994;"The Awakened (Power)";4;"[""Increases damage dealt by 90% when Affinity is at max""]";0;0
995;"The Awakened (Power)";5;"[""Increases damage dealt by 100% when Affinity is at max""]";0;0
996;"The Awakened (Skill)";1;"[""Increases accuracy by 30% at max Affinity""]";0;0
997;"The Awakened (Skill)";2;"[""Increases accuracy by 35% at max Affinity""]";0;0
998;"The Awakened (Skill)";3;"[""Increases accuracy by 40% at max Affinity""]";0;0
999;"The Awakened (Skill)";4;"[""Increases accuracy by 45% at max Affinity""]";0;0
1000;"The Awakened (Skill)";5;"[""Increases accuracy by 50% at max Affinity""]";0;0
1001;"Brimming Pep";1;"[""Increases damage dealt by 20% when HP is 90% or higher""]";0;0
1002;"Brimming Pep";2;"[""Increases damage dealt by 30% when HP is 90% or higher""]";0;0
1003;"Brimming Pep";3;"[""Increases damage dealt by 40% when HP is 90% or higher""]";0;0
1004;"Brimming Pep";4;"[""Increases damage dealt by 50% when HP is 90% or higher""]";0;0
1005;"Brimming Pep";5;"[""Increases damage dealt by 60% when HP is 90% or higher""]";0;0
1006;"Girls' Talk";1;"[""Talk openly, girl-to-girl""]";0;0
1007;"Girls' Talk";2;"[""Talk openly, girl-to-girl""]";0;0
1008;"Girls' Talk";3;"[""Talk openly, girl-to-girl""]";0;0
1009;"Water Mastery";1;"[""The power of a Water Blade""]";0;0
1010;"Water Mastery";2;"[""The power of a Water Blade""]";0;0
1011;"Water Mastery";3;"[""The power of a Water Blade""]";0;0
1012;"Salvaging Mastery";1;"[""Knowledge related to salvaging""]";0;0
1013;"Salvaging Mastery";2;"[""Knowledge related to salvaging""]";0;0
1014;"Salvaging Mastery";3;"[""Knowledge related to salvaging""]";0;0
1015;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
1016;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
1017;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart"", ""Affinity bond will be easier to sustain""]";0;0
1018;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
1019;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart""]";0;0
1020;"Ice Slash";1;"[""Increases aggro drawn from Specials by 60%""]";0;0
1021;"Ice Slash";2;"[""Increases aggro drawn from Specials by 70%""]";0;0
1022;"Ice Slash";3;"[""Increases aggro drawn from Specials by 80%""]";0;0
1023;"Ice Slash";4;"[""Increases aggro drawn from Specials by 90%""]";0;0
1024;"Ice Slash";5;"[""Increases aggro drawn from Specials by 100%""]";0;0
1025;"Frost Banish";1;"[""Increase damage dealt to enemies targeting the user by 60%""]";0;0
1026;"Frost Banish";2;"[""Increase damage dealt to enemies targeting the user by 70%""]";0;0
1027;"Frost Banish";3;"[""Increase damage dealt to enemies targeting the user by 80%""]";0;0
1028;"Frost Banish";4;"[""Increase damage dealt to enemies targeting the user by 90%""]";0;0
1029;"Frost Banish";5;"[""Increase damage dealt to enemies targeting the user by 100%""]";0;0
1030;"Rebel Sister";1;"[""Increases critical damage by 25%""]";0;0
1031;"Rebel Sister";2;"[""Increases critical damage by 40%""]";0;0
1032;"Rebel Sister";3;"[""Increases critical damage by 55%""]";0;0
1033;"Rebel Sister";4;"[""Increases critical damage by 70%""]";0;0
1034;"Rebel Sister";5;"[""Increases critical damage by 85%""]";0;0
1035;"Aerial Flashdance";1;"[""Counters attacks with 200% physical damage""]";0;0
1036;"Aerial Flashdance";2;"[""Counters attacks with 250% physical damage""]";0;0
1037;"Aerial Flashdance";3;"[""Counters attacks with 300% physical damage""]";0;0
1038;"Aerial Flashdance";4;"[""Counters attacks with 350% physical damage""]";0;0
1039;"Aerial Flashdance";5;"[""Counters attacks with 400% physical damage""]";0;0
1040;"Conviction";1;"[""Increase damage dealt to enemies targeting the user by 25%""]";0;0
1041;"Conviction";2;"[""Increase damage dealt to enemies targeting the user by 30%""]";0;0
1042;"Conviction";3;"[""Increase damage dealt to enemies targeting the user by 35%""]";0;0
1043;"Conviction";4;"[""Increase damage dealt to enemies targeting the user by 40%""]";0;0
1044;"Conviction";5;"[""Increase damage dealt to enemies targeting the user by 50%""]";0;0
1045;"Steadfast";1;"[""Boosts Break resistance by 30%""]";0;0
1046;"Steadfast";2;"[""Boosts Break resistance by 40%""]";0;0
1047;"Steadfast";3;"[""Boosts Break resistance by 50%""]";0;0
1048;"Steadfast";4;"[""Boosts Break resistance by 60%""]";0;0
1049;"Steadfast";5;"[""Boosts Break resistance by 70%""]";0;0
1050;"Ice Mastery";1;"[""The power of an Ice Blade""]";0;0
1051;"Ice Mastery";2;"[""The power of an Ice Blade""]";0;0
1052;"Ice Mastery";3;"[""The power of an Ice Blade""]";0;0
1053;"Focus";1;"[""The power to focus on one thing. Also used to control one's power""]";0;0
1054;"Focus";2;"[""The power to focus on one thing. Also used to control one's power""]";0;0
1055;"Focus";3;"[""The power to focus on one thing. Also used to control one's power""]";0;0
1056;"Nopon Wisdom";1;"[""Knowledge related to Nopon. Decode writing, speak Nopon, etc""]";0;0
1057;"Nopon Wisdom";2;"[""Knowledge related to Nopon. Decode writing, speak Nopon, etc""]";0;0
1058;"Nopon Wisdom";3;"[""Knowledge related to Nopon. Decode writing, speak Nopon, etc""]";0;0
1059;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
1060;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
1061;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart""]";0;0
1062;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
1063;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart""]";0;0
1064;"Cold Sever";1;"[""Increases damage dealt from the side by 100%""]";0;0
1065;"Cold Sever";2;"[""Increases damage dealt from the side by 110%""]";0;0
1066;"Cold Sever";3;"[""Increases damage dealt from the side by 120%""]";0;0
1067;"Cold Sever";4;"[""Increases damage dealt from the side by 130%""]";0;0
1068;"Cold Sever";5;"[""Increases damage dealt from the side by 150%""]";0;0
1069;"Punishment Strike";1;"[""Reduces 20% of aggro toward user upon landing a hit.""]";0;0
1070;"Punishment Strike";2;"[""Reduces 25% of aggro toward user upon landing a hit.""]";0;0
1071;"Punishment Strike";3;"[""Reduces 30% of aggro toward user upon landing a hit.""]";0;0
1072;"Punishment Strike";4;"[""Reduces 35% of aggro toward user upon landing a hit.""]";0;0
1073;"Punishment Strike";5;"[""Reduces 40% of aggro toward user upon landing a hit.""]";0;0
1074;"Extinction Icicle";1;"[""Increases damage dealt when an ally is incapacitated by 50%""]";0;0
1075;"Extinction Icicle";2;"[""Increases damage dealt when an ally is incapacitated by 75%""]";0;0
1076;"Extinction Icicle";3;"[""Increases damage dealt when an ally is incapacitated by 100%""]";0;0
1077;"Extinction Icicle";4;"[""Increases damage dealt when an ally is incapacitated by 125%""]";0;0
1078;"Extinction Icicle";5;"[""Increases damage dealt when an ally is incapacitated by 150%""]";0;0
1079;"Defender";1;"[""Deal 150% more and take 20% less damage if ally has low HP or is felled""]";0;0
1080;"Defender";2;"[""Deal 175% more and take 25% less damage if ally has low HP or is felled""]";0;0
1081;"Defender";3;"[""Deal 200% more and take 30% less damage if ally has low HP or is felled""]";0;0
1082;"Defender";4;"[""Deal 225% more and take 35% less damage if ally has low HP or is felled""]";0;0
1083;"Defender";5;"[""Deal 250% more and take 40% less damage if ally has low HP or is felled""]";0;0
1084;"Silent Spear";1;"[""Reduces aggro drawn from auto-attacks by 30%""]";0;0
1085;"Silent Spear";2;"[""Reduces aggro drawn from auto-attacks by 35%""]";0;0
1086;"Silent Spear";3;"[""Reduces aggro drawn from auto-attacks by 40%""]";0;0
1087;"Silent Spear";4;"[""Reduces aggro drawn from auto-attacks by 45%""]";0;0
1088;"Silent Spear";5;"[""Reduces aggro drawn from auto-attacks by 50%""]";0;0
1089;"Battle Plans";1;"[""Increases auto-attack damage by 20%""]";0;0
1090;"Battle Plans";2;"[""Increases auto-attack damage by 40%""]";0;0
1091;"Battle Plans";3;"[""Increases auto-attack damage by 60%""]";0;0
1092;"Battle Plans";4;"[""Increases auto-attack damage by 80%""]";0;0
1093;"Battle Plans";5;"[""Increases auto-attack damage by 100%""]";0;0
1094;"Ice Mastery";1;"[""The Power of an Ice Blade""]";0;0
1095;"Ice Mastery";2;"[""The Power of an Ice Blade""]";0;0
1096;"Ice Mastery";3;"[""The Power of an Ice Blade""]";0;0
1097;"Ancient Wisdom";1;"[""Knowledge of ancient civilizations. Used to decode writing, etc""]";0;0
1098;"Ancient Wisdom";2;"[""Knowledge of ancient civilizations. Used to decode writing, etc""]";0;0
1099;"Ancient Wisdom";3;"[""Knowledge of ancient civilizations. Used to decode writing, etc""]";0;0
1100;"Chivalry";1;"[""A knight's sense for meeting out justice. Skill exclusive to Perun""]";0;0
1101;"Chivalry";2;"[""A knight's sense for meeting out justice. Skill exclusive to Perun""]";0;0
1102;"Chivalry";3;"[""A knight's sense for meeting out justice. Skill exclusive to Perun""]";0;0
1103;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
1104;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
1105;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart""]";0;0
1106;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
1107;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart"", ""Affinity bond will be easier to sustain""]";0;0
1108;"Electric Pompom";1;"[""Increases damage to launched enemies by 100%""]";0;0
1109;"Electric Pompom";2;"[""Increases damage to launched enemies by 110%""]";0;0
1110;"Electric Pompom";3;"[""Increases damage to launched enemies by 120%""]";0;0
1111;"Electric Pompom";4;"[""Increases damage to launched enemies by 130%""]";0;0
1112;"Electric Pompom";5;"[""Increases damage to launched enemies by 150%""]";0;0
1113;"Vivid Love";1;"[""Spawns a small HP Potion on hit, with a 60% chance to spawn 2""]";0;0
1114;"Vivid Love";2;"[""Spawns a small HP Potion on hit, with a 70% chance to spawn 2""]";0;0
1115;"Vivid Love";3;"[""Spawns a small HP Potion on hit, with a 80% chance to spawn 2""]";0;0
1116;"Vivid Love";4;"[""Spawns a small HP Potion on hit, with a 90% chance to spawn 2""]";0;0
1117;"Vivid Love";5;"[""Spawns a small HP Potion on hit, with a 100% chance to spawn 2""]";0;0
1118;"Angelic Drop";1;"[""When landing a hit, restores 30% of damage dealt to the whole party""]";0;0
1119;"Angelic Drop";2;"[""When landing a hit, restores 35% of damage dealt to the whole party""]";0;0
1120;"Angelic Drop";3;"[""When landing a hit, restores 40% of damage dealt to the whole party""]";0;0
1121;"Angelic Drop";4;"[""When landing a hit, restores 45% of damage dealt to the whole party""]";0;0
1122;"Angelic Drop";5;"[""When landing a hit, restores 50% of damage dealt to the whole party""]";0;0
1123;"Stop Thinking";1;"[""60% chance to stop enemies moving for 3 sec after landing a Special""]";0;0
1124;"Stop Thinking";2;"[""65% chance to stop enemies moving for 3 sec after landing a Special""]";0;0
1125;"Stop Thinking";3;"[""70% chance to stop enemies moving for 3 sec after landing a Special""]";0;0
1126;"Stop Thinking";4;"[""75% chance to stop enemies moving for 3 sec after landing a Special""]";0;0
1127;"Stop Thinking";5;"[""80% chance to stop enemies moving for 3 sec after landing a Special""]";0;0
1128;"Walking Joy";1;"[""Restores 4.5% HP every second while moving""]";0;0
1129;"Walking Joy";2;"[""Restores 5.3% HP every second while moving""]";0;0
1130;"Walking Joy";3;"[""Restores 6% HP every second while moving""]";0;0
1131;"Walking Joy";4;"[""Restores 6.8% HP every second while moving""]";0;0
1132;"Walking Joy";5;"[""Restores 7.5% HP every second while moving""]";0;0
1133;"Potion Hoarder";1;"[""Extends the time HP Potion remain on the ground by 60 seconds (affects all)""]";0;0
1134;"Potion Hoarder";2;"[""Extends the time HP Potion remain on the ground by 70 seconds (affects all)""]";0;0
1135;"Potion Hoarder";3;"[""Extends the time HP Potion remain on the ground by 80 seconds (affects all)""]";0;0
1136;"Potion Hoarder";4;"[""Extends the time HP Potion remain on the ground by 90 seconds (affects all)""]";0;0
1137;"Potion Hoarder";5;"[""Extends the time HP Potion remain on the ground by 100 seconds (affects all)""]";0;0
1138;"Girl Talk";1;"[""Talk openly, girl-to-girl""]";0;0
1139;"Girl Talk";2;"[""Talk openly, girl-to-girl""]";0;0
1140;"Girl Talk";3;"[""Talk openly, girl-to-girl""]";0;0
1141;"Girl Talk";4;"[""Talk openly, girl-to-girl""]";0;0
1142;"Girl Talk";5;"[""Talk openly, girl-to-girl""]";0;0
1143;"Electric Mastery";1;"[""The power of an Electric Blade""]";0;0
1144;"Electric Mastery";2;"[""The power of an Electric Blade""]";0;0
1145;"Electric Mastery";3;"[""The power of an Electric Blade""]";0;0
1146;"Lockpicking";1;"[""The power to open various things. Works on doors, treasure troves, etc""]";0;0
1147;"Lockpicking";2;"[""The power to open various things. Works on doors, treasure troves, etc""]";0;0
1148;"Lockpicking";3;"[""The power to open various things. Works on doors, treasure troves, etc""]";0;0
1149;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
1150;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
