"id";"RequiredBy";"OtherPrerequisiteName";"OtherPrerequisiteDetail";"StoryProgress";"DLCRequired";"Location";"Heart2HeartTitle";"SideQuest";"MercMissionTitle";"MonsterTitle";"MonsterType";"AffinityChartNode";"PouchItemType";"PouchItem";"Progress"
1620;2048;"Gather item from Collectibles list - Insect type";10;0;0;0;0;0;0;0;0;0;18;0;0
1621;2050;"Trust";500;0;0;0;0;0;0;0;0;0;0;0;0
1622;2051;"Trust";2000;0;0;0;0;0;0;0;0;0;0;0;0
1623;2052;"Trust";5000;0;0;0;0;0;0;0;0;0;0;0;0
1624;2053;"Side-quest";1;0;0;0;0;93;0;0;0;0;0;0;0
1625;2055;"Use a move";15;0;0;0;0;0;0;0;0;2054;0;0;0
1626;2056;"Finish an enemy - Unique";1;0;0;0;0;0;0;33;0;0;0;0;0
1627;2057;"Use a move";25;0;0;0;0;0;0;0;0;2054;0;0;0
1628;2058;"Chain attack";50;0;0;0;0;0;0;0;0;0;0;0;0
1629;2060;"Finish an enemy - Unique";1;0;0;0;0;0;0;344;0;0;0;0;0
1630;2061;"Use a move";15;0;0;0;0;0;0;0;0;2059;0;0;0
1631;2062;"Use a move";30;0;0;0;0;0;0;0;0;2059;0;0;0
1632;2063;"Deal a certain amount of total damage";3000000;0;0;0;0;0;0;0;0;0;0;0;0
1633;2065;"Use a move";5;0;0;0;0;0;0;0;0;2064;0;0;0
1634;2066;"Deal a certain amount of damage in one hit";6000;0;0;0;0;0;0;0;0;0;0;0;0
1635;2067;"Use a move";10;0;0;0;0;0;0;0;0;2064;0;0;0
1636;2068;"Finish an enemy - Unique";1;0;0;0;0;0;0;411;0;0;0;0;0
1637;2069;"Finish an enemy - Normal";3;0;0;0;0;0;0;785;0;0;0;0;0
1638;2070;"Finish an enemy - Normal";4;0;0;0;0;0;0;760;0;0;0;0;0
1639;2071;"Finish an enemy - Normal";3;0;0;0;0;0;0;244;0;0;0;0;0
1640;2072;"Finish an enemy - Normal";4;0;0;0;0;0;0;1032;0;0;0;0;0
1641;2073;"Finish an enemy - Normal";2;0;0;0;0;0;0;885;0;0;0;0;0
1642;2075;"Finish an enemy - Normal";4;0;0;0;0;0;0;862;0;0;0;0;0
1643;2076;"Finish an enemy - Normal";2;0;0;0;0;0;0;136;0;0;0;0;0
1644;2077;"Finish an enemy - Normal";2;0;0;0;0;0;0;682;0;0;0;0;0
1645;2078;"Finish an enemy - Normal";2;0;0;0;0;0;0;894;0;0;0;0;0
1646;2080;"Finish an enemy - Normal";3;0;0;0;0;0;0;489;0;0;0;0;0
1647;2081;"Finish an enemy - Normal";3;0;0;0;0;0;0;509;0;0;0;0;0
1648;2082;"Finish an enemy - Normal";3;0;0;0;0;0;0;129;0;0;0;0;0
1649;2083;"Finish an enemy - Normal";4;0;0;0;0;0;0;877;0;0;0;0;0
1650;2085;"Finish an enemy - Any";5;0;0;0;0;0;0;0;0;0;0;0;0
1651;2086;"Finish an enemy - Any";10;0;0;0;0;0;0;0;0;0;0;0;0
1652;2087;"Finish an enemy - Any";20;0;0;0;0;0;0;0;0;0;0;0;0
1653;2088;"Finish an enemy - Any";30;0;0;0;0;0;0;0;0;0;0;0;0
1654;2090;"Salvage - Previous instances count toward total";100;0;0;0;0;0;0;0;0;0;0;0;0
1655;2091;"Salvage - Previous instances count toward total";150;0;0;0;0;0;0;0;0;0;0;0;0
1656;2093;"Fall from a high place";305;0;0;0;0;0;0;0;0;0;0;0;0
1657;2094;"Jump";6000;0;0;0;0;0;0;0;0;0;0;0;0
1658;2096;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1659;2097;"Trust";1500;0;0;0;0;0;0;0;0;0;0;0;0
1660;2098;"Trust";3000;0;0;0;0;0;0;0;0;0;0;0;0
1661;2099;"Trust";5000;0;0;0;0;0;0;0;0;0;0;0;0
1662;2101;"Use a move";15;0;0;0;0;0;0;0;0;2100;0;0;0
1663;2102;"Chain attack";20;0;0;0;0;0;0;0;0;0;0;0;0
1664;2103;"Use a move";25;0;0;0;0;0;0;0;0;2100;0;0;0
1665;2104;"Chain attack";40;0;0;0;0;0;0;0;0;0;0;0;0
1666;2106;"Use a move";10;0;0;0;0;0;0;0;0;2105;0;0;0
1667;2107;"Deal a certain amount of total damage";100000;0;0;0;0;0;0;0;0;0;0;0;0
1668;2108;"Use a move";20;0;0;0;0;0;0;0;0;2105;0;0;0
1669;2109;"Deal a certain amount of total damage";5000000;0;0;0;0;0;0;0;0;0;0;0;0
1670;2111;"Use a move";5;0;0;0;0;0;0;0;0;2110;0;0;0
1671;2112;"Blade combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1672;2113;"Use a move";15;0;0;0;0;0;0;0;0;2110;0;0;0
1673;2114;"Blade combo";15;0;0;0;0;0;0;0;0;0;0;0;0
1674;2116;"Raise Affinity in combat";5;0;0;0;0;0;0;0;0;0;0;0;0
1675;2117;"Heart-to-heart (Any) - Previous instances count towards total";20;0;0;0;0;0;0;0;0;0;0;0;0
1676;2118;"Raise Affinity in combat";20;0;0;0;0;0;0;0;0;0;0;0;0
1677;2119;"Heart-to-heart (Any) - Previous instances count towards total";70;0;0;0;0;0;0;0;0;0;0;0;0
1678;2120;"Overkill a monster in a Chain Attack";1;0;0;0;0;0;0;0;0;0;0;0;0
1679;2121;"Overkill a monster in a Chain Attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1680;2122;"Overkill a monster in a Chain Attack";10;0;0;0;0;0;0;0;0;0;0;0;0
1681;2123;"Overkill a monster in a Chain Attack";15;0;0;0;0;0;0;0;0;0;0;0;0
1682;2124;"Overkill a monster in a Chain Attack";20;0;0;0;0;0;0;0;0;0;0;0;0
1683;2126;"Receive a certain amount of damage";10000;0;0;0;0;0;0;0;0;0;0;0;0
1684;2127;"Receive a certain amount of damage";50000;0;0;0;0;0;0;0;0;0;0;0;0
1685;2128;"Receive a certain amount of damage";150000;0;0;0;0;0;0;0;0;0;0;0;0
1686;2129;"Receive a certain amount of damage";400000;0;0;0;0;0;0;0;0;0;0;0;0
1687;2131;"Gather item from Collectibles list - Insect type";30;0;0;0;0;0;0;0;0;0;18;0;0
1688;2132;"Gather item from Collectibles list - Insect type";75;0;0;0;0;0;0;0;0;0;18;0;0
1689;2134;"Tiger! Tiger! stage";4;0;0;39;0;0;0;0;0;0;0;0;0
1690;2135;"Tiger! Tiger! stage";5;0;0;39;0;0;0;0;0;0;0;0;0
1691;2137;"Finish an enemy - Normal";4;0;0;0;0;0;0;250;0;0;0;0;0
1692;2138;"Finish an enemy - Unique";1;0;0;0;0;0;0;245;0;0;0;0;0
1693;2139;"Finish an enemy - Unique";1;0;0;0;0;0;0;906;0;0;0;0;0
1694;2140;"Finish an enemy - Unique";1;0;0;0;0;0;0;468;0;0;0;0;0
1695;2142;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1696;2143;"Trust";700;0;0;0;0;0;0;0;0;0;0;0;0
1697;2144;"Trust";2000;0;0;0;0;0;0;0;0;0;0;0;0
1698;2145;"Trust";4000;0;0;0;0;0;0;0;0;0;0;0;0
1699;2147;"Use a move";15;0;0;0;0;0;0;0;0;2146;0;0;0
1700;2148;"Finish an enemy - Any";30;0;0;0;0;0;0;0;0;0;0;0;0
1701;2149;"Use a move";25;0;0;0;0;0;0;0;0;2146;0;0;0
1702;2150;"Challenge Battle (Mk. VIII)";1;0;1;0;0;0;0;0;0;0;0;0;0
1703;2152;"Finish an enemy - Any";10;0;0;0;0;0;0;0;0;0;0;0;0
1704;2153;"Use a move";15;0;0;0;0;0;0;0;0;2151;0;0;0
1705;2154;"Use a move";20;0;0;0;0;0;0;0;0;2151;0;0;0
1706;2155;"Challenge Battle (9th Imp. Armored Div.)";1;0;1;0;0;0;0;0;0;0;0;0;0
1707;2157;"Use a move";5;0;0;0;0;0;0;0;0;2156;0;0;0
1708;2158;"Use a move";10;0;0;0;0;0;0;0;0;2156;0;0;0
1709;2159;"Finish an enemy - Any";100;0;0;0;0;0;0;0;0;0;0;0;0
1710;2160;"Challenge Battle (Call the Exterminators)";1;0;1;0;0;0;0;0;0;0;0;0;0
1711;2162;"Evade an attack";10;0;0;0;0;0;0;0;0;0;0;0;0
1712;2163;"Block an attack";50;0;0;0;0;0;0;0;0;0;0;0;0
1713;2164;"Evade an attack";30;0;0;0;0;0;0;0;0;0;0;0;0
1714;2165;"Block an attack";100;0;0;0;0;0;0;0;0;0;0;0;0
1715;2166;"Collect Ether Cubes during a single Challenge Battle";1000;0;0;0;0;0;0;0;0;0;0;0;0
1716;2167;"Challenge Battle (Think of the Soldiers)";1;0;1;0;0;0;0;0;0;0;0;0;0
1717;2168;"Collect Ether Cubes during a single Challenge Battle";1800;0;0;0;0;0;0;0;0;0;0;0;0
1718;2169;"Challenge Battle (Torna's Finest)";1;0;1;0;0;0;0;0;0;0;0;0;0
1719;2170;"Collect Ether Cubes during a single Challenge Battle";3600;0;0;0;0;0;0;0;0;0;0;0;0
1720;2172;"Challenge Battle (Any)";10;0;1;0;0;0;0;0;0;0;0;0;0
1721;2173;"Attack from behind";30;0;0;0;0;0;0;0;0;0;0;0;0
1722;2174;"Challenge Battle (Any)";30;0;1;0;0;0;0;0;0;0;0;0;0
1723;2175;"Attack from behind";100;0;0;0;0;0;0;0;0;0;0;0;0
1724;2176;"Gather item from Collectibles list - Mechanical type";10;0;0;0;0;0;0;0;0;0;15;0;0
1725;2177;"Gather item from Collectibles list - Mechanical type";20;0;0;0;0;0;0;0;0;0;15;0;0
1726;2178;"Gather item from Collectibles list - Mechanical type";40;0;0;0;0;0;0;0;0;0;15;0;0
1727;2179;"Button challenge during a battle";10;0;0;0;0;0;0;0;0;0;0;0;0
1728;2180;"Help an incapacitated ally";20;0;0;0;0;0;0;0;0;0;0;0;0
1729;2181;"Swap Blades during battle";100;0;0;0;0;0;0;0;0;0;0;0;0
1730;2182;"Gather item through salvaging - Treasure type";5;0;0;0;0;0;0;0;0;0;13;0;0
1731;2183;"Gather item through salvaging - Treasure type";10;0;0;0;0;0;0;0;0;0;13;0;0
1732;2184;"Gather item through salvaging - Treasure type";20;0;0;0;0;0;0;0;0;0;13;0;0
1733;2186;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1734;2187;"Trust";700;0;0;0;0;0;0;0;0;0;0;0;0
1735;2188;"Trust";2000;0;0;0;0;0;0;0;0;0;0;0;0
1736;2189;"Trust";4000;0;0;0;0;0;0;0;0;0;0;0;0
1737;2191;"Challenge Battle (Bewitching Dance)";1;0;1;0;0;0;0;0;0;0;0;0;0
1738;2192;"Use a move";20;0;0;0;0;0;0;0;0;2190;0;0;0
1739;2193;"Use a move";25;0;0;0;0;0;0;0;0;2190;0;0;0
1740;2194;"Challenge Battle (Reinventing the Gogol)";1;0;1;0;0;0;0;0;0;0;0;0;0
1741;2196;"Use a move";10;0;0;0;0;0;0;0;0;2195;0;0;0
1742;2197;"Use a move";15;0;0;0;0;0;0;0;0;2195;0;0;0
1743;2198;"Challenge Battle (Fiercest Faction)";1;0;1;0;0;0;0;0;0;0;0;0;0
1744;2199;"Challenge Battle (Serious Showdown)";1;0;1;0;0;0;0;0;0;0;0;0;0
1745;2201;"Use a move";5;0;0;0;0;0;0;0;0;2200;0;0;0
1746;2202;"Challenge Battle (Temperantian Standoff)";1;0;1;0;0;0;0;0;0;0;0;0;0
1747;2203;"Use a move";10;0;0;0;0;0;0;0;0;2200;0;0;0
1748;2204;"Challenge Battle (Attack the Aspar)";1;0;1;0;0;0;0;0;0;0;0;0;0
1749;2205;"Challenge Battle (Pest Control)";1;0;1;0;0;0;0;0;0;0;0;0;0
1750;2206;"Use a Blade Art";20;0;0;0;0;0;0;0;0;0;0;0;0
1751;2207;"Challenge Battle (Any) - Previous instances count towards total";5;0;1;0;0;0;0;0;0;0;0;0;0
1752;2208;"Use a Blade Art";40;0;0;0;0;0;0;0;0;0;0;0;0
1753;2209;"Challenge Battle (Any) - Previous instances count towards total";10;0;1;0;0;0;0;0;0;0;0;0;0
1754;2211;"Collect Ether Cubes - Previous instances count towards total";4000;0;0;0;0;0;0;0;0;0;0;0;0
1755;2212;"Collect Ether Cubes - Previous instances count towards total";11000;0;0;0;0;0;0;0;0;0;0;0;0
1756;2213;"Collect Ether Cubes - Previous instances count towards total";21000;0;0;0;0;0;0;0;0;0;0;0;0
1757;2214;"Collect Ether Cubes - Previous instances count towards total";34000;0;0;0;0;0;0;0;0;0;0;0;0
1758;2216;"Receive a certain amount of damage";5000;0;0;0;0;0;0;0;0;0;0;0;0
1759;2217;"Collect an HP Potion";20;0;0;0;0;0;0;0;0;0;0;0;0
1760;2218;"Receive a certain amount of damage";50000;0;0;0;0;0;0;0;0;0;0;0;0
1761;2219;"Collect an HP Potion";100;0;0;0;0;0;0;0;0;0;0;0;0
1762;2220;"Use pouch item (Cloud Sea Crab Sticks)";1;0;0;0;0;0;0;0;0;0;0;17;0
1763;2221;"Use pouch item (Bagna Oyster Roll)";1;0;0;0;0;0;0;0;0;0;0;132;0
1764;2222;"Use pouch item (Fiora's fav - Seafood type)";1;0;0;0;0;0;0;0;0;0;0;105;0
1765;2223;"Walk a lot";50000;0;0;0;0;0;0;0;0;0;0;0;0
1766;2224;"Swim";100;0;0;0;0;0;0;0;0;0;0;0;0
1767;2225;"Walk a lot";10000;0;0;0;0;0;0;0;0;0;0;0;0
1768;2226;"Gather item from Collectibles list (Fusty Funguses) - Currently held items count towards total";10;0;0;0;0;0;0;0;0;0;0;120;0
1769;2227;"Gather item from Collectibles list (Nopopomouli) - Currently held items count towards total";5;0;0;0;0;0;0;0;0;0;0;124;0
1770;2228;"Use pouch item (Honey au Lait)";1;0;0;0;0;0;0;0;0;0;0;72;0
1771;2230;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1772;2231;"Trust";700;0;0;0;0;0;0;0;0;0;0;0;0
1773;2232;"Trust";2000;0;0;0;0;0;0;0;0;0;0;0;0
1774;2233;"Trust";4000;0;0;0;0;0;0;0;0;0;0;0;0
1775;2235;"Use a move";5;0;0;0;0;0;0;0;0;2234;0;0;0
1776;2236;"Use a move";10;0;0;0;0;0;0;0;0;2234;0;0;0
1777;2237;"Use a move";20;0;0;0;0;0;0;0;0;2234;0;0;0
1778;2238;"Use a move";30;0;0;0;0;0;0;0;0;2234;0;0;0
1779;2240;"Use a move";2;0;0;0;0;0;0;0;0;2239;0;0;0
1780;2241;"Use a move";5;0;0;0;0;0;0;0;0;2239;0;0;0
1781;2242;"Use a move";10;0;0;0;0;0;0;0;0;2239;0;0;0
1782;2243;"Use a move";15;0;0;0;0;0;0;0;0;2239;0;0;0
1783;2245;"Use a move";2;0;0;0;0;0;0;0;0;2244;0;0;0
1784;2246;"Use a move";3;0;0;0;0;0;0;0;0;2244;0;0;0
1785;2247;"Use a move";6;0;0;0;0;0;0;0;0;2244;0;0;0
1786;2248;"Use a move";10;0;0;0;0;0;0;0;0;2244;0;0;0
1787;2250;"Finish an enemy - Any";5;0;0;0;0;0;0;0;0;0;0;0;0
1788;2251;"Finish an enemy - Any";10;0;0;0;0;0;0;0;0;0;0;0;0
1789;2252;"Finish an enemy - Any";15;0;0;0;0;0;0;0;0;0;0;0;0
1790;2253;"Finish an enemy - Any";20;0;0;0;0;0;0;0;0;0;0;0;0
1791;2255;"Engage in combat";5;0;0;0;0;0;0;0;0;0;0;0;0
1792;2256;"Engage in combat - alongside Pyra or Mythra";10;0;0;0;0;0;0;0;0;0;0;0;0
1793;2257;"Engage in combat - alongside Pyra or Mythra";15;0;0;0;0;0;0;0;0;0;0;0;0
1794;2258;"Engage in combat - alongside Pyra or Mythra";20;0;0;0;0;0;0;0;0;0;0;0;0
1795;2260;"Receive a certain amount of damage";10000;0;0;0;0;0;0;0;0;0;0;0;0
1796;2261;"Raise Affinity in combat";10;0;0;0;0;0;0;0;0;0;0;0;0
1797;2262;"Get hit by a critical attack";30;0;0;0;0;0;0;0;0;0;0;0;0
1798;2263;"Chain attack";10;0;0;0;0;0;0;0;0;0;0;0;0
1799;2264;"Talk with Lenka in Galad Residential Zone, Gormott (Requires Nia and Pyra.)";1;0;0;49;0;0;0;0;0;0;0;0;0
1800;2265;"Talk with Rami in Admar Storage Zone, Mor Ardain (Requires Morag and Pyra.) ";1;0;0;196;0;0;0;0;0;0;0;0;0
1801;2266;"Talk with Nascion in Fonsett Village's residential area, Leftheria (Requires Mythra.)";1;0;0;370;0;0;0;0;0;0;0;0;0
1802;2267;"Talk with Elvira in Theosoir's Residential Area, Tantal (Requires Zeke and Pyra.)";1;0;0;316;0;0;0;0;0;0;0;0;0
1803;2268;"Side-quest";1;0;0;0;0;148;0;0;0;0;0;0;0
1804;2270;"Gather item from Collectibles list - Vegetable type";10;0;0;0;0;0;0;0;0;0;19;0;0
1805;2271;"Gather item from Collectibles list - Vegetable type";30;0;0;0;0;0;0;0;0;0;19;0;0
1806;2273;"Use pouch item (Meatball Pot-au-Feu)";2;0;0;0;0;0;0;0;0;0;0;139;0
1807;2274;"Use pouch item (Acqua Pearl Pazza)";2;0;0;0;0;0;0;0;0;0;0;130;0
1808;2275;"Use pouch item (Addam's Supercakes)";2;0;0;0;0;0;0;0;0;0;0;103;0
1809;2276;"Use pouch item (Sunshine Pie)";2;0;0;0;0;0;0;0;0;0;0;107;0
1810;2278;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1811;2279;"Trust";700;0;0;0;0;0;0;0;0;0;0;0;0
1812;2280;"Trust";2000;0;0;0;0;0;0;0;0;0;0;0;0
1813;2281;"Trust";4000;0;0;0;0;0;0;0;0;0;0;0;0
1814;2283;"Finish an enemy - Normal";2;0;0;0;0;0;0;791;0;0;0;0;0
1815;2284;"Finish an enemy - Normal";2;0;0;0;0;0;0;248;0;0;0;0;0
1816;2285;"Finish an enemy - Normal";2;0;0;0;0;0;0;463;0;0;0;0;0
1817;2286;"Finish an enemy - Normal";2;0;0;0;0;0;0;490;0;0;0;0;0
1818;2288;"Finish an enemy - Normal";2;0;0;0;0;0;0;229;0;0;0;0;0
1819;2289;"Finish an enemy - Normal";2;0;0;0;0;0;0;866;0;0;0;0;0
1820;2290;"Finish an enemy - Normal";2;0;0;0;0;0;0;491;0;0;0;0;0
1821;2291;"Finish an enemy - Normal";2;0;0;0;0;0;0;676;0;0;0;0;0
1822;2293;"Finish an enemy - Normal";2;0;0;0;0;0;0;105;0;0;0;0;0
1823;2294;"Finish an enemy - Normal";2;0;0;0;0;0;0;38;0;0;0;0;0
1824;2295;"Finish an enemy - Normal";2;0;0;0;0;0;0;1009;0;0;0;0;0
1825;2296;"Side-quest";1;0;0;0;0;133;0;0;0;0;0;0;0
1826;2298;"Finish an enemy - Normal";2;0;0;0;0;0;0;253;0;0;0;0;0
1827;2299;"Finish an enemy - Normal";2;0;0;0;0;0;0;514;0;0;0;0;0
1828;2300;"Gather item from Collectibles list (Broom Icicles) - Previous instances count toward total";10;0;0;0;0;0;0;0;0;0;0;116;0
1829;2301;"Finish an enemy - Normal";2;0;0;0;0;0;0;774;0;0;0;0;0
1830;2303;"Finish an enemy - Normal";2;0;0;0;0;0;0;1012;0;0;0;0;0
1831;2304;"Gather item from Collectibles list (Stream Navy) - Previous instances count toward total";10;0;0;0;0;0;0;0;0;0;0;128;0
1832;2305;"Finish an enemy - Normal";2;0;0;0;0;0;0;588;0;0;0;0;0
1833;2306;"Finish an enemy - Normal";2;0;0;0;0;0;0;827;0;0;0;0;0
1834;2308;"Gather item from Collectibles list (Rainbow Bugs) - Previous instances count toward total";3;0;0;0;0;0;0;0;0;0;0;125;0
1835;2309;"Finish an enemy - Normal";2;0;0;0;0;0;0;778;0;0;0;0;0
1836;2310;"Finish an enemy - Normal";2;0;0;0;0;0;0;30;0;0;0;0;0
1837;2311;"Finish an enemy - Normal";2;0;0;0;0;0;0;128;0;0;0;0;0
1838;2313;"Talk with Elaria near Waypoint Market, Uraya";1;0;0;131;0;0;0;0;0;0;0;0;0
1839;2314;"Talk with Kitson near Messet Point, Leftherian Archipelago";1;0;0;269;0;0;0;0;0;0;0;0;0
1840;2315;"Talk with Phyllistrata near Theospiti Temple Ruins, Tantal";1;0;0;318;0;0;0;0;0;0;0;0;0
1841;2316;"Talk with 8th Decade Sergeant near Hardhaigh Palace, Mor Ardain";1;0;0;200;0;0;0;0;0;0;0;0;0
1842;2317;"Gather item from Collectibles list (Blue Ladybirds) - Previous instances count toward total";10;0;0;0;0;0;0;0;0;0;0;115;0
1843;2318;"Gather item from Collectibles list (Killi-Killi Killifish) - Previous instances count toward total";3;0;0;0;0;0;0;0;0;0;0;122;0
1844;2319;"Gather item from Collectibles list (Nitrotoluite) - Previous instances count toward total";5;0;0;0;0;0;0;0;0;0;0;123;0
1845;2321;"Gather item from Collectibles list (Emerald Snow) - Previous instances count toward total";5;0;0;0;0;0;0;0;0;0;0;119;0
1846;2322;"Gather item from Collectibles list (Sand Salmon) - Previous instances count toward total";10;0;0;0;0;0;0;0;0;0;0;127;0
1847;2324;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1848;2325;"Trust";700;0;0;0;0;0;0;0;0;0;0;0;0
1849;2326;"Trust";2000;0;0;0;0;0;0;0;0;0;0;0;0
1850;2327;"Trust";4000;0;0;0;0;0;0;0;0;0;0;0;0
1851;2329;"Use a move";5;0;0;0;0;0;0;0;0;2328;0;0;0
1852;2330;"Use a move";10;0;0;0;0;0;0;0;0;2328;0;0;0
1853;2331;"Use a move";20;0;0;0;0;0;0;0;0;2328;0;0;0
1854;2332;"Use a move";30;0;0;0;0;0;0;0;0;2328;0;0;0
1855;2334;"Use a move";2;0;0;0;0;0;0;0;0;2333;0;0;0
1856;2335;"Use a move";5;0;0;0;0;0;0;0;0;2333;0;0;0
1857;2336;"Use a move";10;0;0;0;0;0;0;0;0;2333;0;0;0
1858;2337;"Use a move";15;0;0;0;0;0;0;0;0;2333;0;0;0
1859;2339;"Use a move";2;0;0;0;0;0;0;0;0;2338;0;0;0
1860;2340;"Use a move";3;0;0;0;0;0;0;0;0;2338;0;0;0
1861;2341;"Use a move";6;0;0;0;0;0;0;0;0;2338;0;0;0
1862;2342;"Use a move";10;0;0;0;0;0;0;0;0;2338;0;0;0
1863;2344;"Challenge Battle (Grazing Flock)";1;0;1;0;0;0;0;0;0;0;0;0;0
1864;2345;"Challenge Battle (Darkening Skies)";1;0;1;0;0;0;0;0;0;0;0;0;0
1865;2346;"Challenge Battle (Dread Contagion)";1;0;1;0;0;0;0;0;0;0;0;0;0
1866;2347;"Challenge Battle (Humanoid Alliance)";1;0;1;0;0;0;0;0;0;0;0;0;0
1867;2349;"Challenge Battle (Think of the Soldiers)";1;0;1;0;0;0;0;0;0;0;0;0;0
1868;2350;"Challenge Battle (Sacred Wood)";1;0;1;0;0;0;0;0;0;0;0;0;0
1869;2351;"Challenge Battle (Chickenheart Challenge)";1;0;1;0;0;0;0;0;0;0;0;0;0
1870;2352;"Challenge Battle (9th Imp. Armored Div.)";1;0;1;0;0;0;0;0;0;0;0;0;0
1871;2354;"Challenge Battle (Bewitching Dance)";1;0;1;0;0;0;0;0;0;0;0;0;0
1872;2355;"Challenge Battle (Panic at the Seaside)";1;0;1;0;0;0;0;0;0;0;0;0;0
1873;2356;"Challenge Battle (Serious Showdown)";1;0;1;0;0;0;0;0;0;0;0;0;0
1874;2357;"Challenge Battle (Cloud King's Revenge)";1;0;1;0;0;0;0;0;0;0;0;0;0
1875;2358;"Go to location - Masrah Spring";1;0;0;56;0;0;0;0;0;0;0;0;0
1876;2359;"Go to location - Ruins of Fountain Park";1;0;0;167;0;0;0;0;0;0;0;0;0
1877;2360;"Go to location - Ancient Wall";1;0;0;270;0;0;0;0;0;0;0;0;0
1878;2361;"Go to location - Vault of Heroes";1;0;0;417;0;0;0;0;0;0;0;0;0
1879;2362;"Go to location - 7th Perim. Skyport";1;0;0;468;0;0;0;0;0;0;0;0;0
1880;2363;"Finish an enemy - Normal";2;0;0;0;0;0;0;864;0;0;0;0;0
1881;2364;"Finish an enemy - Normal";2;0;0;0;0;0;0;725;0;0;0;0;0
1882;2365;"Finish an enemy - Normal";2;0;0;0;0;0;0;517;0;0;0;0;0
1883;2366;"Finish an enemy - Normal";2;0;0;0;0;0;0;837;0;0;0;0;0
1884;2367;"Finish an enemy - Normal";2;0;0;0;0;0;0;636;0;0;0;0;0
1885;2368;"Gather item from Collectibles list (Clarity Moss) - Currently held items count towards the required total";4;0;0;0;0;0;0;0;0;0;0;117;0
1886;2369;"Gather item from Collectibles list (Dragon Incense) - Currently held items count towards the required total";4;0;0;0;0;0;0;0;0;0;0;118;0
1887;2370;"Gather item from Collectibles list (Glory Angler) - Currently held items count towards the required total";4;0;0;0;0;0;0;0;0;0;0;121;0
1888;2371;"Gather item from Collectibles list (Addam's Tear) - Currently held items count towards the required total";4;0;0;0;0;0;0;0;0;0;0;114;0
1889;2372;"Gather item from Collectibles list (Robotic Placoderm) - Currently held items count towards the required total";4;0;0;0;0;0;0;0;0;0;0;126;0
1890;1466;"Merc Mission";1;0;0;0;0;0;57;0;0;0;0;0;0
1891;1467;"Merc Mission";1;0;0;0;0;0;91;0;0;0;0;0;0
1892;1468;"Merc Mission";1;0;0;0;0;0;137;0;0;0;0;0;0
1893;1469;"Merc Mission";1;0;0;0;0;0;198;0;0;0;0;0;0
1894;1471;"Finish an enemy - Unique";1;0;0;0;0;0;0;871;0;0;0;0;0
1895;1472;"Finish an enemy - Unique";1;0;0;0;0;0;0;585;0;0;0;0;0
1896;1473;"Finish an enemy - Unique";1;0;0;0;0;0;0;40;0;0;0;0;0
1897;1474;"Finish an enemy - Unique";1;0;0;0;0;0;0;944;0;0;0;0;0
1898;1476;"Finish an enemy - Unique";1;0;0;0;0;0;0;342;0;0;0;0;0
1899;1477;"Finish an enemy - Unique";1;0;0;0;0;0;0;345;0;0;0;0;0
1900;1478;"Finish an enemy - Unique";1;0;0;0;0;0;0;133;0;0;0;0;0
1901;1479;"Finish an enemy - Unique";1;0;0;0;0;0;0;224;0;0;0;0;0
1902;1481;"Finish an enemy - Unique";1;0;0;0;0;0;0;285;0;0;0;0;0
1903;1482;"Finish an enemy - Unique";1;0;0;0;0;0;0;640;0;0;0;0;0
1904;1483;"Finish an enemy - Unique";1;0;0;0;0;0;0;498;0;0;0;0;0
1905;1484;"Finish an enemy - Unique";1;0;0;0;0;0;0;729;0;0;0;0;0
1906;1486;"Finish an enemy - Unique";1;0;0;0;0;0;0;992;0;0;0;0;0
1907;1487;"Finish an enemy - Unique";1;0;0;0;0;0;0;481;0;0;0;0;0
1908;1488;"Finish an enemy - Unique";1;0;0;0;0;0;0;497;0;0;0;0;0
1909;1489;"Finish an enemy - Unique";1;0;0;0;0;0;0;578;0;0;0;0;0
1910;1490;"Use pouch item (Zenobia's fav - Meat)";2;0;0;0;0;0;0;0;0;0;8;0;0
1911;1491;"Finish an enemy - Unique";1;0;0;0;0;0;0;434;0;0;0;0;0
1912;1492;"Finish an enemy - Unique";1;0;0;0;0;0;0;562;0;0;0;0;0
1913;1493;"Finish an enemy - Unique";1;0;0;0;0;0;0;58;0;0;0;0;0
1914;1494;"Finish an enemy - Unique";1;0;0;0;0;0;0;579;0;0;0;0;0
1915;1496;"Finish an enemy - Unique";1;0;0;0;0;0;0;815;0;0;0;0;0
1916;1497;"Finish an enemy - Unique";1;0;0;0;0;0;0;343;0;0;0;0;0
1917;1498;"Finish an enemy - Unique";1;0;0;0;0;0;0;687;0;0;0;0;0
1918;1499;"Finish an enemy - Unique";1;0;0;0;0;0;0;561;0;0;0;0;0
1919;1501;"Finish an enemy - Unique";1;0;0;0;0;0;0;807;0;0;0;0;0
1920;1502;"Finish an enemy - Unique";1;0;0;0;0;0;0;564;0;0;0;0;0
